;Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
166;Mauritania;MRT;GDP (constant 2015 US$);NY.GDP.MKTP.KD;;1064723148,1352283;1072459515,7240189;1051184411,5989037;1342266692,3765836;1558886127,4110227;1562486561,445232;1618222533,5850477;1783223665,7822847;1805487785,4555864;2021892308,371703;2059153487,4965382;2044061789,5691934;1950346524,9586043;2187559587,0965495;2075242086,6421995;2252594452,927991;2210277355,8341126;2199121780,2839437;2304460589,6215854;2382148800,5289655;2464339804,729699;2406676123,1814003;2496573707,8497753;2416012658,3616138;2488366451,2384396;2630541243,045745;2680531631,9320726;2726647443,8836775;2856915354,636325;2806310683,437443;2856489967,8575807;2910024181,343984;3080948450,951933;2986648868,890109;3279931827,027982;3470785373,7600503;3330402638,37319;3422914722,197832;3548644483,7960467;3409607674,558946;3382348072,058168;3429074668,212349;3666650204,3333206;3840183882,4433455;4169145064,7058034;4933482716,001516;4836321584,945953;4820309530,36144;4825027450,346069;4951454243,97486;5158067698,935024;5388634005,031283;5612306135,872043;5852222304,625058;6166857628,622117;6244616105,322149;6636187611,612874;6936590983,806185;7336133809,76738;7206774163,450074;
167;Mauritius;MUS;GDP (constant 2015 US$);NY.GDP.MKTP.KD;;;;;;;;;;;;;;;;;2130355941,6002908;2269843533,126092;2356796837,323604;2439674204,918577;2194212276,7117476;2323283586,225085;2450996248,9554906;2460403057,622021;2576002283,707819;2755149730,4221044;3023557335,209639;3292383022,0473576;3515980169,3696485;3672973909,034196;3936940875,5554967;4111561772,439301;4379335398,2015295;4601895978,97689;4792236972,69979;4997715469,961023;5276980008,963186;5577107056,709324;5915745659,929282;6070201775,257932;6568127787,720363;6787998539,346925;6897619193,355327;7306333858,672027;7622699566,669703;7758196332,043494;8135674834,496488;8601606245,949776;9064971553,77287;9365482339,868021;9775428535,055286;10174025355,68152;10529721324,071491;10883562721,566505;11291105974,962454;11692287066,381035;12141029169,71184;12604106489,775238;13077980211,176384;13471938135,617249;11465335041,342442;
168;Malawi;MWI;GDP (constant 2015 US$);NY.GDP.MKTP.KD;654451640,6120094;704449114,1130913;709157403,6243036;699292467,3305876;717901362,0290046;815654353,7514368;923720695,3466353;990981879,1167428;971924513,036618;1029096610,778693;1034029050,0242231;1201733709,4825563;1276617931,0727215;1305988589,2229548;1399705855,2458375;1484903484,511406;1559114969,8785233;1635792733,1693523;1795201847,8020382;1874121680,9813285;1881744603,6943545;1782198070,769534;1826814576,3390303;1894748495,3355706;1996312776,5014434;2087563880,2059221;2083079740,4290202;2116934768,5701852;2184195952,3402934;2213566610,4905267;2339569340,775131;2543819168,0247254;2357281464,608965;2585745418,8800197;2320960388,7586284;2709229618,563025;2907455321,1708345;3017718212,060863;3135265990,282733;3230649500,6228604;3281567051,3772283;3118310276,9391384;3171321552,098453;3352265725,2664747;3533975211,5755258;3649491172,0469604;3821017256,8292723;4187834913,6500063;4507774477,614242;4883186907,121858;5218860380,102495;5472186739,108571;5575381209,654228;5865301032,393239;6199623191,480359;6373212640,846044;6531525831,977474;6792788858,487242;7091106971,764133;7477443338,32784;7537262760,228659;
169;Malaysia;MYS;GDP (constant 2015 US$);NY.GDP.MKTP.KD;10075038171,652462;10840538967,344156;11536613184,24568;12383262559,49853;13046877007,034851;14049511692,747026;15147721422,372248;15731991227,87769;16987088645,042818;17817508190,05511;18884160200,743347;20779121580,258286;22729957979,388233;25389608913,062977;27501684654,51058;27721991874,706963;30927621571,476902;33325458127,526836;35542898191,67739;38865839262,12318;41758167698,087585;44657063211,26619;47311100559,73937;50269099767,84692;54170881787,04088;53615494685,486916;54280645791,90863;57098860070,74002;62773184723,26545;68460184710,08505;74627439029,62083;81750976904,36569;89014647650,749;97822596594,5462;106834055076,17467;117334865369,35095;129071520752,78458;138523095019,84384;128328605325,8226;136204917219,30614;148271131276,40512;149038694328,51114;157073352912,5593;166165542824,22232;177437278939,95654;186898481577,26288;197336475944,18134;209766278120,59918;219901701984,381;216573426577,90295;232653672974,011;244970155626,68033;258378484880,29703;270506054026,3731;286754600537,70325;301354803994,36694;314764434003,3287;333060816796,8251;349191140699,0143;364693381129,1769;344099347074,6384;
170;North America;NAC;GDP (constant 2015 US$);NY.GDP.MKTP.KD;3726664466404,383;3812420940396,3286;4044947652817,7266;4222859262166,141;4467891609537,15;4753800122029,748;5062980728237,14;5189842954492,046;5438873911408,486;5607489392414,268;5588263814499,115;5772309888553,344;6075749258505,266;6418620352283,136;6383975850506,758;6371005071474,847;6714418590355,542;7024956283518,988;7413630099796,592;7648311126555,315;7629046603511,228;7822642705082,126;7681434450200,541;8033422324083,882;8614444001202,735;8973335864367,861;9284203731370,0;9605382544100,494;10006598873209,568;10373928475803,41;10569474014654,934;10557841705612,352;10929544482336,918;11230315293030,86;11682573329404,4;11996253638574,584;12448752623862,24;12994241877926,87;13560801097380,705;14197782917857,912;14792000839967,178;14944358350783,996;15222253274928,547;15668263755726,104;16264687752555,477;16853525388470,586;17351198401338,61;17741535255453,66;17733001397307,207;17277427781161,133;17727125633934,113;18023981225178,133;18421855724294,8;18768209785250,535;19247034646044,625;19801463926217,14;20129142143491,69;20609892903011,79;21223671693440,227;21677548659072,48;20908302070966,875;
171;Namibia;NAM;GDP (constant 2015 US$);NY.GDP.MKTP.KD;;;;;;;;;;;;;;;;;;;;;3477744830,734138;3511529365,4518456;3497550292,0622935;3433774198,142367;3425639878,1120305;3441540713,9873447;3605608240,484306;3733743233,5049167;3764104127,139952;3834066588,1044307;3912567565,549884;4232052671,835849;4536309434,159659;4464656650,266028;4541889829,889626;4718978760,263912;4869576676,204655;5075077696,313121;5242128224,001686;5418750119,23524;5607982809,417034;5674041969,718394;5945752617,061933;6197840297,363774;6958287294,037893;7134280656,215589;7638900834,740571;8049418738,302302;8262713205,002981;8287168432,797117;8787651209,24496;9235060246,752205;9702509635,381258;10247278347,758314;10871595744,451431;11335179562,02113;11339010223,634014;11222530147,336107;11341482622,883423;11240759011,02826;10285277742,127453;
172;New Caledonia;NCL;GDP (constant 2015 US$);NY.GDP.MKTP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8738203041,548193;;;;;;
173;Niger;NER;GDP (constant 2015 US$);NY.GDP.MKTP.KD;2602180343,934772;2720485689,888582;3000116619,6056194;3282974494,399708;3287276500,552867;3514748204,714203;3501304391,3001413;3505606397,453318;3519050210,8673797;3325997023,199967;3427632139,186355;3622298358,85283;3435160561,8929253;2849548694,307625;3099603375,5977106;3013025457,5796976;3033459898,745764;3268995353,2996397;3709414424,380642;3974526127,361469;3876950075,1320047;3870062050,27184;3954215010,0231104;3801438855,3845434;3162043107,960753;3406093624,925133;3622453368,734483;3625651319,8787346;3874775265,4167705;3911858646,004486;3860672825,1248584;3843705588,8316827;3920608619,151194;3933219471,442447;4006171992,045929;4104613417,803471;4108739806,376718;4171499808,97572;4587507422,872789;4577434976,011217;4522117693,129773;4850791307,559899;5089376050,807571;5199846575,713253;5218763699,721573;5601396609,318272;5933618241,464235;6120095490,974741;6593265424,611202;6722664911,525213;7299346317,207154;7471447161,28277;8259605981,343351;8698614829,25054;9276388713,218683;9683867893,683432;10239808402,303272;10751938078,187563;11527239152,574284;12212118177,972464;12649312790,663654;
174;Nigeria;NGA;GDP (constant 2015 US$);NY.GDP.MKTP.KD;64724937007,59773;64849076517,34449;67509829320,97212;73301240312,266;76930009900,93016;80688023065,8129;77258367197,55296;65095097107,99732;64282475793,59952;79837153273,28291;99802223338,6866;114011596383,8155;117847245231,04611;124202464903,30983;138064297792,712;130846644835,58856;142678258688,87415;151273365133,19055;142553728761,2505;152189549601,91135;158588863033,60373;137769506631,92093;128396511427,66684;114370367333,48946;113094424961,0107;119781729369,67223;119854730668,53282;123690232428,23225;132761705601,21164;135309908947,6288;151245202579,5569;151787193702,15753;158816751511,27057;155584641982,2878;152760898222,44272;152649894872,1763;159054968516,1949;163726571073,57077;167952769906,82288;168933827206,04947;177407437761,555;187905850476,82568;216710230937,58197;232632354125,24634;254152145501,92545;270515773388,94034;286907481990,6373;305817928143,34375;326504898642,37897;352745852800,29114;380985472030,9088;401207892113,2902;418179231389,0338;446077370458,37976;474223597521,1544;486803295097,8898;478932323772,2735;482791975286,2192;492074893435,5603;502942019447,73627;493917966761,43274;
175;Nicaragua;NIC;GDP (constant 2015 US$);NY.GDP.MKTP.KD;2980627731,3502636;3204107550,2851634;3553060441,9100423;3939117486,8131633;4399934319,928226;4819034920,175443;4978117835,945412;5325068446,7526865;5396581988,811848;5733204794,39456;5810822445,423982;6002855977,862784;6136162774,7109375;6529921197,43234;7456675372,135157;7445248248,707426;7833105068,443343;8488616941,225971;7823211204,614796;5751719627,2901325;6016973537,945661;6339681289,430288;6287926545,6018715;6578001904,108038;6474984216,7;6210684977,115633;6147503109,859486;6104080040,834074;5344132938,749845;5251240347,295609;5248483460,771452;5238549052,854762;5258788007,879119;5238124334,178566;5412958577,902705;5732967705,673909;6096682561,943544;6338516677,340206;6573782225,943496;7036311601,695826;7324912272,362273;7541791460,568674;7598651958,342751;7790193677,872351;8204022053,735911;8555350957,790175;8910671758,512856;9363036176,620768;9684632561,382053;9365735516,758657;9778809539,526184;10396508541,079802;11071868447,245552;11617360100,110638;12173349186,845291;12756706583,311321;13338789291,378902;13956713237,94401;13487252998,962801;12991624156,978167;12734736953,855722;
176;Netherlands;NLD;GDP (constant 2015 US$);NY.GDP.MKTP.KD;163993138241,0421;164477814504,59705;175733865781,6872;182103553317,14377;197172447408,35474;214214249225,0008;220086085295,74097;231706663055,40012;246573273136,41617;262426576171,67114;278540044641,6163;290564563677,77563;300832750436,385;317210756181,5467;328118739110,48346;328125396187,8272;342747679887,5288;351386430467,40186;360860676429,78937;368129009943,7812;373068985166,76794;370145572922,2628;365552967323,61163;373119759805,1815;384543489815,7092;394465403148,719;405459058225,01825;413289480955,01666;427511676525,3846;446408196647,3369;465082446942,39746;476426432932,9373;484554605651,7768;490648132551,04315;505176677944,66736;520918165020,5806;539143748273,9045;562483569063,8423;588717336764,4489;618353650975,2738;644297559542,7175;659290074379,8658;660722537625,6166;661750925152,7048;674886321780,3447;688727404110,8346;712564183491,0737;739448107993,3804;755496534043,8949;727793352989,741;737565720627,7878;749006761258,4352;741289340197,3212;740324364660,4708;750862107575,8574;765572770634,3746;782351934079,2965;805125436190,0887;824133764145,0552;840250428566,8817;808332373358,6641;
177;Norway;NOR;GDP (constant 2015 US$);NY.GDP.MKTP.KD;68523641465,02934;72822359398,07921;74871540640,06271;77705460710,68948;81598233089,84319;85911196479,13501;89164235321,25835;94742420328,36906;96883481100,18727;101247705488,40201;103215252660,94853;109070042368,50253;114884158313,52682;120091763976,43889;124802976128,9655;130983403947,50429;138613702593,77896;144381068512,96878;149967758602,87265;156525038751,6791;163669856360,44217;166285749715,82092;166677110674,7958;173298873617,85666;183787620130,20554;193994006406,94418;201835734215,14917;205374723571,3546;204850304846,5432;206977245013,95047;210976914332,9543;217484964348,455;225258737211,94574;231668078950,08774;243379890461,9199;253493520719,23105;266239041025,11093;280308690709,9306;287665185491,37115;293455492404,6707;302860679962,7982;309144404257,5177;313615418001,4466;316469649684,8195;329031642037,8215;337670104371,1892;345773607522,9925;356127064172,78064;357823457683,1661;351643773896,8687;354111728841,583;357587103441,149;367253074299,88617;371050738865,35065;378358747545,7268;385801550067,1694;389935641211,11896;398994977782,37036;403459047225,3796;406468037614,96313;403552919293,1692;
178;Nepal;NPL;GDP (constant 2015 US$);NY.GDP.MKTP.KD;3319352488,961722;3382694562,9087653;3447314854,822007;3512645320,01924;3777233521,6101937;3731786262,7294073;3994528016,3382726;3931754108,498937;3958312457,3437586;4134988630,5884376;4241505612,135481;4190803362,3743677;4321464244,837703;4300870900,386758;4573270445,709751;4639878790,15981;4843965537,445313;4990106691,184104;5209957887,063495;5333375422,545832;5209673422,158245;5644263031,5237665;5857580877,958654;5683176921,7876;6233372668,581437;6616407512,207587;6918489557,862824;7035800730,443044;7577332853,986857;7905404689,343867;8271823070,077136;8798585204,273409;9159890888,88945;9512532950,25547;10294082915,17405;10651128227,926554;11218650607,701887;11785036808,641409;12140519419,350039;12676228734,205402;13462154914,15403;14108323830,937992;14125274019,162962;14682521413,954525;15370045638,183773;15904797352,836878;16439932516,583141;17000790723,669563;18038627648,690136;18856332840,083847;19764532017,48866;20440840355,739906;21348105727,19633;22100659153,249252;23429236486,327213;24360795410,159687;24466305357,231556;26662713937,34857;28695046273,559822;30605291409,08908;29966137023,62469;
179;Nauru;NRU;GDP (constant 2015 US$);NY.GDP.MKTP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33993795,53801718;32963680,521713637;36054025,57062429;27813105,44019588;33993795,53801719;37084140,58692784;41204600,65214205;45325060,71735626;50475635,798874006;65927361,04342728;83439316,32058765;86529661,3694983;89620006,41840896;84469431,3368912;89620006,41840896;89620006,41840896;90650121,43471251;
180;New Zealand;NZL;GDP (constant 2015 US$);NY.GDP.MKTP.KD;;;;;;;;;;;;;;;;;;70182411129,90117;70405735106,95795;71949484474,97343;72873234889,03226;76266047176,5547;76975063024,11131;79662763995,18822;83481141581,96623;84828896598,61577;87124608169,59853;87970273540,33371;87658713018,0094;87800047420,63147;87934354504,08829;86975465402,1165;87927326487,5608;93547135758,99162;98335334995,37999;102979856692,06229;106704531808,43462;108891705224,98651;109760015341,96902;115742921599,0516;119105280078,10458;123232095399,15273;128992458724,87318;134861360205,0245;140293763838,2817;144953121916,3514;149129131261,00525;153644031451,03647;151930837009,01343;151725472201,39822;154043828518,6283;157520192471,97476;161049654282,67578;165391204867,58835;171698945936,99332;178064471137,9208;184706418173,2596;191380381108,4572;197515553618,43823;200742824665,70193;204482365452,67523;
181;OECD members;OED;GDP (constant 2015 US$);NY.GDP.MKTP.KD;8799600957805,959;9180553595916,57;9697484463583,098;10215966555601,467;10874371407571,023;11467341922989,7;12149254872816,205;12679900089553,994;13446771457054,965;14153374352050,824;14535769923632,865;15075514723190,79;15889441255873,156;16854578417256,879;17009577849448,12;17044365218066,162;17872916017412,453;18553860519948,805;19386177187437,82;20148601313961,992;20379976316710,74;20793506217145,934;20845392038827,684;21456212837218,27;22467629985588,89;23299957656607,516;24020864124200,9;24864012171736,523;26003371873238,957;27006150930651,453;27826683110680,355;28192259574480,418;28805341285165,56;29189238659105,348;30114127325070,7;30913560976260,44;31886750267635,637;33027588875321,32;34004143491941,375;35150255547704,31;36576848463215,414;37085448223055,5;37676298106394,01;38472774142428,086;39734055634367,2;40878965960551,16;42147469952245,234;43276581473319,3;43403519018952,58;41958841662997,74;43183535857924,24;44001539152760,17;44604658708550,56;45287789533136,875;46269613305961,69;47468580450869,266;48347555306782,75;49560565173091,266;50736615241742,27;51620128550205,56;49313053940280,336;
182;Oman;OMN;GDP (constant 2015 US$);NY.GDP.MKTP.KD;;;;;;1595621860,9215686;1678665419,8519328;2790262280,6331377;5075146584,626009;6377742275,02315;7263935714,749642;7329182207,593886;8049290789,332829;6902101208,800104;7695760469,785835;9576104314,829279;11543047911,701035;11659311606,05134;11228671307,033998;11715068326,537626;12422124728,369438;14539734068,672972;16221957658,811884;18925617927,743523;22088390355,12375;25182354729,56291;25686545707,827133;24802727112,3054;26281968612,92486;29371903351,03956;29333594828,720623;31115340266,323486;33733348953,50262;35771841853,22742;37158277652,922874;39015009771,20247;40203383641,65099;42629059783,71478;43755463531,516945;43900511158,42608;46776462904,14562;48873359261,54065;48335310078,204926;47045438154,03167;47653361898,7463;48840036059,55223;51463668562,39921;53755182964,778114;58163149995,61347;61718311738,76032;62776154506,69435;64593279186,56235;70318260489,74913;73994291063,38301;74950483987,1606;78710793237,97139;82682873555,7961;82934277088,56458;84001727416,20744;83053174485,82832;80394695532,95352;
